fipsstat,state,year,vio,prop,murder,rape,assault,rob,auto,burg,larc,rpcpi,rpcim,rpcui,area,density,shalll,aftr,yr70,yr71,yr72,yr73,yr74,yr75,yr76,yr77,yr78,yr79,yr80,yr81,yr82,yr83,yr84,yr85,yr86,yr87,yr88,yr89,yr90,yr91,yr92,yr93,yr94,yr95,yr96,yr97,yr98,yr99,yr00,yr01,yr02,yr03,yr04,yr05,yr06,yr07,AK,AL,AZ,AR,CA,CO,CT,DE,FL,GA,DC,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,trnd,trndAK,trndAL,trndAZ,trndAR,trndCA,trndCO,trndCT,trndDC,trndDE,trndFL,trndGA,trndHI,trndIA,trndID,trndIL,trndIN,trndKS,trndKY,trndLA,trndMA,trndMD,trndME,trndMI,trndMN,trndMO,trndMS,trndMT,trndNC,trndND,trndNE,trndNH,trndNJ,trndNM,trndNV,trndNY,trndOH,trndOK,trndOR,trndPA,trndRI,trndSC,trndSD,trndTN,trndTX,trndUT,trndVA,trndVT,trndWA,trndWI,trndWV,trndWY,incarc_rate,unemp,stnumber,pop_b,ppb,prison_pop,prison_rate,prison_1,rpcrpo,crack,povrate,police,policerate,lpolicerate,ppx1019,ppx2029,ppx3039,ppx4049,ppx5064,ppx65o,vioarr,proparr,aovio,aopro,murarr,raparr,robarr,agaarr,burarr,lararr,autarr,aomur,aorap,aorob,aoaga,aobur,aolar,aoaut,popwm1019,popwm2029,popwm3039,popwm4049,popwm5064,popwm65o,popwf1019,popwf2029,popwf3039,popwf4049,popwf5064,popwf65o,popbm1019,popbm2029,popbm3039,popbm4049,popbm5064,popbm65o,popbf1019,popbf2029,popbf3039,popbf4049,popbf5064,popbf65o,popnm1019,popnm2029,popnm3039,popnm4049,popnm5064,popnm65o,popnf1019,popnf2029,popnf3039,popnf4049,popnf5064,popnf65o,popstate,ppwm1019,ppbm1019,ppnm1019,ppwf1019,ppbf1019,ppnf1019,ppwm2029,ppbm2029,ppnm2029,ppwf2029,ppbf2029,ppnf2029,ppwm3039,ppbm3039,ppnm3039,ppwf3039,ppbf3039,ppnf3039,ppwm4049,ppbm4049,ppnm4049,ppwf4049,ppbf4049,ppnf4049,ppwm5064,ppbm5064,ppnm5064,ppwf5064,ppbf5064,ppnf5064,ppwm65o,ppbm65o,ppnm65o,ppwf65o,ppbf65o,ppnf65o,lmur_1,lrap_1,laga_1,lrob_1,laut_1,lbur_1,llar_1,ratmur,ratrap,rataga,ratrob,rataut,ratbur,ratlar,lmur,lrap,laga,lrob,laut,lbur,llar,lnlpolicerate,lincarc_rate,lrpcim,lrpcui,lrpcrpo,lrpcpi,laovio,laopro,ratrap2,lrap2,ratvio,ratpro,lvio,lpro,mur_1,rap_1,aga_1,rob_1,aut_1,bur_1,lar_1,g_assault,ratgaga,lgaga,domvio
1,Alabama,1982,17653,165048,417,1026,11793,4417,10777,49531,104740,5487.7808,102.3572,46.09066,50767,77.318298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,13.2,1,1000534,.2063286,9233,235.22261,195.4054,695.54999,-.1594985,21.6,8201,208.93108,166.619,.17281049,.1775685,.13811541,.1018822,.142131,.1169291,,,74.760002,14.93,,,,,,,,90.220001,44.209999,29.110001,94.050003,11.95,16.879999,9.5500002,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3925218,.060462601,.026831901,.00054159999,.057470199,.027000301,.0005039,.065082498,.0216182,.00056890002,.064354599,.0253166,.00062770001,.053592399,.0132974,.00048610001,.0541045,.016019501,.00061549997,.039722402,.0088612,.0002904,.041141901,.0114992,.0003671,.053326499,.0121237,.0002041,.059705999,.016477,.0002937,.035234202,.0108483,.000096600001,.0541506,.016435299,.0001641,2.473738,3.2602389,5.7231121,4.8392482,5.6490111,7.2791858,7.897892,10.623613,26.138676,300.44193,112.52878,274.55801,1261.8662,2668.3867,2.3630793,3.2634161,5.7052546,4.7232089,5.6151624,7.140347,7.8892293,5.1157098,5.209486,4.5619788,3.8116739,6.544703,8.6102791,62.459999,14.24,26.138676,3.2634161,449.73297,4204.811,6.108654,8.3439846,11.866725,26.055756,305.85529,126.37424,284.01028,1449.8076,2691.603,2703,68.862419,4.2321105,0
1,Alabama,1983,16471,145890,364,931,11281,3895,9126,42485,94279,6108.7378,116.131,51.197521,50767,77.493431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,12.8,1,1000855,.20645231,9856,250.52687,235.2226,784.19623,.26424089,23,8387,213.18677,208.93111,.1687465,.17797481,.1398017,.1043194,.14166979,.1184388,,,74.339996,15.95,,,,,,,,97.199997,47.779999,29.58,91.330002,12.04,18.43,8.5900002,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3934109,.058830101,.0263889,.000589,.055876698,.0265135,.00054829998,.065412499,.021670001,.00061819999,.064322099,.0253,.00065200002,.053945601,.013763,.00052389997,.054283202,.0166231,.00066289998,.040788699,.0090549001,.00032610001,.0421254,.0116214,.00040290001,.053266998,.0119943,.0002234,.059541602,.016324701,.00031880001,.035829,.0107549,.0001045,.055135202,.016443601,.0001716,2.3630791,3.2634161,5.705255,4.7232089,5.6151619,7.140347,7.8892288,9.2524128,23.664825,286.74854,99.005898,231.97121,1079.9142,2396.4512,2.2248843,3.1639898,5.6586056,4.5951796,5.4466133,6.9846368,7.7817445,5.3420048,5.3706379,4.5788279,3.8794966,6.6646595,8.7174759,74.760002,14.93,23.664825,3.1639898,418.67166,3708.3364,6.037087,8.218339,10.623613,26.138676,300.44193,112.52878,274.55801,1261.8662,2668.3867,2420,61.513294,4.1192532,0
1,Alabama,1984,17204,138487,374,1002,11995,3833,9319,39970,89198,6999.9121,122.4644,37.58168,50767,77.842575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,10.2,1,1002563,.20632,10482,265.24393,250.5269,878.63379,.17790429,19.1,8071,204.23428,213.1868,.1643941,.1775867,.1429868,.1062144,.1410407,.1200814,,,74.290001,16.09,,,,,,,,91.300003,47.709999,26.309999,92.449997,11.05,19.120001,8.6700001,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3951834,.057119802,.025829799,.0006341,.054278899,.0259376,.00059389998,.0653712,.0215685,.00066650001,.064134002,.0251635,.00068300002,.054844901,.014349,.00056180003,.055121198,.017395001,.00071489997,.041556399,.0092404997,.00036030001,.042858802,.0117568,.00044159999,.053188,.0118315,.00024369999,.0593132,.0161219,.00034239999,.036490101,.0106535,.0001093,.056181502,.016472399,.00017460001,2.224884,3.16399,5.6586061,4.59518,5.4466128,6.9846368,7.781744,9.4639606,25.355316,303.52997,96.992943,235.81456,1011.4291,2257.1292,2.2474909,3.2329884,5.7154803,4.5746384,5.4630456,6.9191198,7.721849,5.3621688,5.4930615,4.6900377,3.8629673,6.778368,8.853653,74.339996,15.95,25.355316,3.2329884,435.34216,3504.3728,6.0761323,8.161767,9.2524128,23.664825,286.74854,99.005898,231.97121,1079.9142,2396.4512,2485,62.882195,4.141263,0
1,Alabama,1985,18398,140115,396,1079,12686,4237,10395,41612,88108,7741.8179,125.8397,34.806721,50767,78.250183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,8.6000004,1,1005195,.20598809,11015,277.27942,265.2439,967.89447,.2647582,20.6,8316,209.33778,204.2343,.16088201,.17608669,.14647891,.1076159,.1403673,.121537,,,28.809999,17.08,,,,,,,,87.720001,41.990002,23.190001,27.719999,11.27,20.92,7.77,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3972527,.055800501,.025335301,.00067839999,.053023402,.0254055,.00063889998,.064754799,.021301299,.00071689999,.063662201,.0249373,.00071420002,.055825699,.0149517,.00060620002,.056132302,.018195501,.00076750002,.042070501,.0094304997,.0003977,.0433442,.0118919,.0004811,.053100999,.0116389,.00026930001,.059074499,.0159151,.00036850001,.037072901,.0105258,.0001181,.057179201,.016459299,.0001817,2.2474909,3.2329881,5.7154799,4.5746379,5.4630461,6.9191198,7.721849,9.9684658,27.161552,319.34332,106.65755,261.67224,1047.4945,2217.9333,2.2994268,3.3018024,5.7662668,4.6696234,5.5670929,6.9541564,7.7043309,5.3192677,5.5451775,4.8664246,4.0359864,6.875123,8.9543915,74.290001,16.09,27.161552,3.3018024,463.13089,3527.1001,6.1380095,8.168231,9.4639606,25.355316,303.52997,96.992943,235.81456,1011.4291,2257.1292,2934,73.857269,4.3021345,0
1,Alabama,1986,22616,151191,409,1150,16534,4523,10821,46974,93396,8340.7334,125.4813,37.02726,50767,78.625267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,9.1000004,1,1007977,.20555361,11710,293.36835,277.27939,1034.021,.33658701,23.799999,8522,213.5,209.3378,.15815631,.1729904,.1508256,.1084904,.1394576,.1229455,,,27.98,15.35,,,,,,,,85.5,45.220001,24.940001,26.18,9.1999998,19.32,7.7800002,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,3991569,.0547847,.0249133,.00072700001,.052066699,.0249807,.00068390003,.063677698,.0208923,.00076560001,.0624559,.0244573,.0007416,.057143901,.015695101,.0006501,.057392702,.0191183,.0008255,.042439699,.0095405998,.00043340001,.043629698,.0119254,.00052160001,.052877702,.0114551,.00029160001,.0587092,.0157279,.00039609999,.037678201,.0103959,.0001228,.0581095,.0164517,.0001874,2.299427,3.3018019,5.7662668,4.6696229,5.5670929,6.9541559,7.7043309,10.246597,28.810726,414.22308,113.31384,271.09641,1176.8304,2339.8318,2.3269458,3.3607478,6.0264049,4.7301612,5.6024747,7.07058,7.7578344,5.3439493,5.5872488,4.9309382,4.1874633,6.9412103,9.0289068,28.809999,17.08,28.810726,3.3607478,566.59424,3787.7585,6.3396435,8.2395296,9.9684658,27.161552,319.34332,106.65755,261.67224,1047.4945,2217.9333,3550,88.937454,4.4879332,0
1,Alabama,1987,22833,158918,380,1137,16735,4581,10731,48927,99260,9099.6621,126.2857,32.63562,50767,79.091949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,7.5999999,1,1013455,.20569371,12827,319.45621,293.36829,1098.26,.25686321,21.299999,8606,214.33228,213.5,.15666319,.16848519,.15177239,.1137537,.13854019,.1244603,,,21.49,13.06,,,,,,,,86.440002,42.040001,20.610001,18.83,7.5999999,14.96,87.349998,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,4015261,.054116301,.0247897,.00077480002,.051410399,.024843,.00072900002,.062064499,.020274101,.00080340001,.0607729,.0238067,.00076359999,.056962401,.0162791,.00069209997,.057107098,.0198543,.00087739999,.044662099,.0099280998,.00047289999,.0458299,.0122916,.00056910003,.0526626,.0112919,.00031500001,.058288399,.0155634,.00041889999,.038321801,.0103054,.0001265,.0590492,.0164664,.000191,2.326946,3.3607481,6.0264049,4.7301612,5.6024752,7.07058,7.757834,9.4638929,28.316963,416.78485,114.08972,267.25534,1218.526,2472.0684,2.2474837,3.343461,6.0325704,4.7369852,5.5882044,7.1053972,7.8128104,5.363637,5.6454468,5.0274014,3.7326055,7.0014825,9.1159925,27.98,15.35,28.316963,3.343461,568.65546,3957.8499,6.3432746,8.2834558,10.246597,28.810726,414.22308,113.31384,271.09641,1176.8304,2339.8318,3372,83.979599,4.4305739,0
1,Alabama,1988,23052,165209,408,1228,16556,4860,11007,50920,103282,10103.1,140.87399,28.764839,50767,79.261292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,6.9000001,1,1015878,.20587039,12610,313.38083,319.45621,1191.897,.68053031,19.299999,8928,221.87662,214.33231,.15582229,.16338751,.1534953,.1173709,.13819639,.1259678,,,28.469999,11.05,,,,,,,,82.470001,47.91,22.219999,27.5,6.8299999,13.46,7.8699999,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,4023858,.053689498,.024736,.00083029998,.051009499,.024773199,.00078379997,.0602163,.0196066,.0008479,.058821201,.0231099,.00078559999,.0572033,.0167956,.00073239999,.057312399,.0205214,.00093019998,.0460876,.0103229,.00051839999,.0471709,.0126458,.00062529999,.052710898,.011146,.0003397,.0581275,.015423,.00044929999,.038884599,.0102402,.0001372,.059958398,.0165498,.00019760001,2.247484,3.343461,6.0325699,4.7369852,5.5882039,7.1053972,7.8128099,10.139523,30.517975,411.44592,120.77961,273.54346,1265.4523,2566.7407,2.3164408,3.4183159,6.0196776,4.7939672,5.6114607,7.1431847,7.8503923,5.3675275,5.7268476,5.124938,3.4575021,7.0833015,9.2205973,21.49,13.06,30.517975,3.4183159,572.88306,4105.7363,6.3506818,8.3201408,9.4638929,28.316963,416.78485,114.08972,267.25534,1218.526,2472.0684,3472,86.285355,4.4576597,0
1,Alabama,1989,24329,166244,421,1276,17117,5515,12249,47224,106771,11442.04,161.6433,32.328659,50767,79.386787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6.5999999,1,1018269,.2060235,13907,345.06723,313.3808,1408.606,.87811607,18.9,9116,226.19063,221.8766,.1545883,.15833551,.1552607,.1210264,.13794559,.1276878,,,40.490002,12.81,,,,,,,,86.209999,43.599998,28.41,43.07,8.25,15.28,8.8299999,2025653,2262947,1986120,1527565,1896262,1326454,1924791,2222453,1996505,1572265,2108079,2041870,916747,744117,537897,341375,416102,376698,920199,872445,653298,429857,569904,588914,24488,25449,21813,14432,9725,4184,22966,25335,27637,17624,13275,6499,4030229,.0530397,.0246775,.0008861,.050423902,.0247276,.0008335,.058386799,.0188739,.00088830001,.057006702,.0223697,.0008101,.057476901,.0172504,.00077789999,.057626501,.021145901,.00098310004,.0474566,.0107798,.0005652,.048452102,.0130923,.0006804,.0527886,.0110113,.00036999999,.058003899,.0152914,.00048039999,.039577901,.0101883,.0001466,.0609551,.0166154,.0002045,2.3164411,3.4183159,6.0196781,4.7939668,5.6114612,7.1431851,7.8503919,10.446056,31.660732,424.71533,136.84087,303.92813,1171.7449,2649.2539,2.3462245,3.4550772,6.0514193,4.9188185,5.7167912,7.0662494,7.8820333,5.4021215,5.7037826,5.1893229,3.3144014,7.2503557,9.3450499,28.469999,11.05,31.660732,3.4550772,603.66296,4124.9268,6.4030161,8.3248034,10.139523,30.517975,411.44592,120.77961,273.54346,1265.4523,2566.7407,3759,93.270134,4.5355,0
1,Alabama,1990,28630,169974,467,1319,21039,5805,14053,44585,111336,12656.54,186.75301,40.248501,50750,79.613579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,6.3000002,1,1023445,.2063051,15665,387.71021,345.0672,1607.525,.61876887,19.200001,9499,235.10112,226.1906,.1534809,.15486419,.15680289,.1239247,.1380011,.1286658,,,19.74,11.59,,,,,,,,70.860001,28.73,18.120001,18.48,7.0300002,13.99,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4040389,.052412301,.024664501,.00092840003,.049862299,.0247375,.00087589998,.0571279,.018319,.00091820001,.055840399,.0218293,.00082940003,.057746898,.0175844,.00081160001,.058006,.0216281,.0010259,.048492901,.0111754,.00060119998,.049445499,.0134843,.00072539999,.052937999,.0109215,.0003893,.058017701,.0152317,.00050289999,.039999101,.0100998,.00014800001,.0615834,.016629601,.0002059,2.346225,3.4550769,6.0514188,4.918818,5.7167912,7.0662489,7.8820329,11.558293,32.64537,520.71716,143.67429,347.81305,1103.4829,2755.5762,2.4474032,3.485703,6.2552071,4.9675488,5.851665,7.0062265,7.921382,5.4213781,5.7930136,5.3124785,3.6258373,7.3824511,9.4459295,40.490002,12.81,32.64537,3.485703,708.59515,4206.8721,6.5632844,8.3444748,10.446056,31.660732,424.71533,136.84087,303.92813,1171.7449,2649.2539,3316,82.071304,4.4075885,0
1,Alabama,1991,34518,184882,469,1455,26348,6246,14858,51873,118151,13685.56,218.55521,52.553341,50750,80.611328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,6.9000001,1,1036354,.20801111,16760,409.67728,387.71021,1802.663,1.04748,18.799999,9816,239.93987,235.1011,.1489273,.1546063,.15908091,.12887029,.138546,.12933759,,,26.43,12.66,,,,,,,,91.860001,26.879999,24.16,25.809999,7.71,15.4,8.9099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4091025,.050339501,.024458401,.00092939998,.0478829,.024419799,.00089730002,.056728601,.0184453,.00093029998,.055756699,.0218952,.00085020001,.058639102,.0178327,.00083159999,.058802102,.0219473,.0010281,.050092299,.0119777,.00062060001,.05105,.0143448,.00078489998,.0532896,.01091,.00042580001,.058205001,.0151837,.00053189998,.040384699,.0100131,.0001638,.061963901,.0165831,.000229,2.447403,3.485703,6.2552071,4.9675488,5.851665,7.006227,7.921382,11.46412,35.565659,644.04395,152.67567,363.18527,1267.9707,2888.0537,2.4392221,3.5713806,6.4677668,5.028316,5.8949132,7.1451731,7.968338,5.4600158,5.9135032,5.5224762,3.8461602,7.4970202,9.5240965,19.74,11.59,35.565659,3.5713806,843.74945,4519.21,6.7378554,8.4160929,11.558293,32.64537,520.71716,143.67429,347.81305,1103.4829,2755.5762,6049,147.86026,4.9962678,0
1,Alabama,1992,36052,181837,455,1704,27074,6819,14983,49053,117801,14870.72,273.77859,66.942719,50750,81.561951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,6.9000001,1,1053479,.2095453,17453,421.6445,409.67731,2054.626,1.08769,17.299999,10085,243.64206,239.9399,.14704551,.1530233,.159628,.132388,.1384593,.1297826,,,42.150002,14.13,,,,,,,,103.37,35.32,33.52,44.200001,8.8100004,16.809999,10.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4139269,.0494892,.0244333,.00089989998,.046948101,.0243818,.00089319999,.055823099,.018668,.00094220001,.054860398,.0218809,.0008487,.058857299,.017974701,.00084220001,.058938202,.0220157,.00099990005,.051147401,.0126573,.00062280003,.0520459,.0151263,.00078830001,.0532616,.0109623,.00044480001,.058139,.0150976,.00055400003,.040707901,.0098964004,.0001696,.062313698,.016450999,.000244,2.4392221,3.5713811,6.4677668,5.028316,5.8949132,7.1451731,7.968338,10.992279,41.166691,654.07684,164.73923,361.97214,1185.0643,2845.9373,2.3971932,3.7176294,6.4832249,5.1043639,5.8915672,7.0775523,7.9536476,5.4803886,5.9763508,5.6964536,4.2151875,7.6278491,9.6071491,26.43,12.66,41.166691,3.7176294,870.97504,4392.9736,6.7696133,8.3877621,11.46412,35.565659,644.04395,152.67567,363.18527,1267.9707,2888.0537,4825,116.56647,4.7584615,0
1,Alabama,1993,32676,171598,484,1471,24044,6677,14142,45578,111878,15597.68,296.78091,60.585449,50750,82.622932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,6.5999999,1,1071814,.21072111,18624,444.15677,421.6445,2205.6621,.3140142,17.4,9667,230.54465,243.64211,.14615411,.150626,.15975951,.1347719,.13974699,.13003521,,,34.72649,13.75,,,,,,,,92.651314,43.820339,29.16925,34.538059,8.6463966,15.97295,11.57407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4193114,.049226198,.0242784,.0008938,.046663601,.024196301,.00089580001,.054386999,.018919799,.0009244,.053598098,.0219083,.00088840001,.0588932,.018051701,.00085740001,.058956198,.022007501,.0009935,.051659498,.0132908,.00065369997,.052457199,.015897,.00081370003,.0538757,.0110216,.0004627,.0587258,.0150874,.0005738,.041039702,.0097626997,.00018240001,.062490799,.0162996,.00026,2.397193,3.717629,6.4832249,5.1043639,5.8915672,7.0775518,7.9536481,11.542734,35.081326,573.41632,159.23726,337.26724,1086.9725,2668.1365,2.4460561,3.5576689,6.3516121,5.0703955,5.8208756,6.9911518,7.8891354,5.4957004,6.0088134,5.7861505,4.2151875,7.6987829,9.6548777,42.150002,14.13,35.081326,3.5576689,779.27765,4092.3762,6.6583676,8.3168812,10.992279,41.166691,654.07684,164.73923,361.97214,1185.0643,2845.9373,2622,62.531094,4.135664,0
